index,Target_ID,Target_Class,Frame,Px,Py,Wx,Wy,Time,RWx_m,RWy_m,t,Vx,Vy,ax,ay,jerkx,jerky,SPF,FPS,real_world_len,real_world_wide
14965,287,bicycleperson,3180,573,109,918.29610402556,142.2089272931291,318.0,24.65935021061874,1.0392239314169462,1.0,-0.37694158942630906,-0.0031060202378285773,0.16912609255504663,-0.008428100172368946,0.16912609255504663,-0.008428100172368946,0.09999999999999999,10.0,40,2.3
14975,287,bicycleperson,3190,572,106,897.680258202261,144.44755166652118,319.0,24.091675388907493,1.0455598280022886,1.0,-0.5676748217112468,0.006335896585342393,-0.19073323228493777,0.00944191682317097,-0.19073323228493777,0.00944191682317097,0.09999999999999999,10.0,40,2.3
14985,287,bicycleperson,3200,574,104,881.8537390872488,143.57408178650874,320.0,23.47373682865684,1.0559137274927832,1.0,-0.61793856025065,0.010353899490494589,-0.050263738539403136,0.004018002905152196,-0.050263738539403136,0.004018002905152196,0.09999999999999999,10.0,40,2.3
14995,287,bicycleperson,3210,574,101,858.2554981708493,145.04043937988342,321.0,23.022591171344768,1.0655959356568518,1.0,-0.4511456573120718,0.009682208164068618,0.16679290293857818,-0.0006716913264259716,0.16679290293857818,-0.0006716913264259716,0.09999999999999999,10.0,40,2.3
15005,287,bicycleperson,3220,578,100,847.8674612110227,141.6983698979446,322.0,22.51160018295366,1.0807701327463102,1.0,-0.5109909883911072,0.01517419708945833,-0.059845331079035446,0.0054919889253897125,-0.059845331079035446,0.0054919889253897125,0.09999999999999999,10.0,40,2.3
15015,287,bicycleperson,3230,580,98,829.5901541460756,140.68964036664616,323.0,22.08749257177549,1.1021760463397192,1.0,-0.4241076111781723,0.021405913593409043,0.08688337721293493,0.006231716503950713,0.08688337721293493,0.006231716503950713,0.09999999999999999,10.0,40,2.3
15025,287,bicycleperson,3240,584,97,818.3746459608168,137.15146194734822,324.0,21.558491971731975,1.1256435941842111,1.0,-0.5290006000435135,0.0234675478444919,-0.10489298886534115,0.0020616342510828556,-0.10489298886534115,0.0020616342510828556,0.09999999999999999,10.0,40,2.3
15035,287,bicycleperson,3250,583,95,800.3798800198767,139.07751741966536,325.0,21.136287768367822,1.1544575379494153,1.0,-0.4222042033641529,0.028813943765204186,0.10679639667936058,0.005346395920712288,0.10679639667936058,0.005346395920712288,0.09999999999999999,10.0,40,2.3
15045,287,bicycleperson,3260,584,95,799.778835505936,138.04686782322392,326.0,20.869504857664012,1.189292203372084,1.0,-0.2667829107038102,0.034834665422668776,0.15542129266034266,0.006020721657464589,0.15542129266034266,0.006020721657464589,0.09999999999999999,10.0,40,2.3
15055,287,bicycleperson,3270,578,93,783.9806575967303,145.31023456052372,327.0,20.762253780738334,1.2306511931383424,1.0,-0.10725107692567803,0.04135898976625829,0.15953183377813218,0.006524324343589516,0.15953183377813218,0.006524324343589516,0.09999999999999999,10.0,40,2.3
15065,287,bicycleperson,3280,576,95,804.5686975765892,146.26035167612864,328.0,20.796792648421924,1.276338685724012,1.0,0.03453886768359027,0.04568749258566962,0.1417899446092683,0.004328502819411328,0.1417899446092683,0.004328502819411328,0.09999999999999999,10.0,40,2.3
15077,287,bicycleperson,3330,579,62,270.6790836946403,172.5267043514751,333.0,8.064502361652984,1.331050430952019,5.0,-2.546458057353788,0.010942349045601407,-0.5161993850074756,-0.006949028708013642,-0.5161993850074756,-0.006949028708013642,0.09999999999999999,10.0,40,2.3
15086,287,bicycleperson,3400,563,96,821.4167041705423,158.74400299051285,340.0,16.490029269817946,1.3680768688091944,7.0,1.2036467011664231,0.00528949112245363,0.535729251217173,-0.0008075511318782539,0.535729251217173,-0.0008075511318782539,0.09999999999999999,10.0,40,2.3
15096,287,bicycleperson,3410,563,96,821.4167041705423,158.74400299051285,341.0,21.607221989089695,1.4054356719030145,1.0,5.117192719271749,0.037358803093820114,3.913546018105326,0.03206931197136648,3.913546018105326,0.03206931197136648,0.09999999999999999,10.0,40,2.3
15704,291,person,2960,472,316,1366.7102163705265,141.71687744945706,296.0,37.12896322139653,1.4830762329620157,,2.1407265988206916,0.16184986012206082,0.0,0.0,0.0,0.0,0.09999999999999999,10.0,40,2.3
15714,291,person,2970,385,406,1415.164349555395,150.515413438434,297.0,39.26968982021722,1.6449260930840766,1.0,2.1407265988206916,0.16184986012206082,0.0,0.0,0.0,0.0,0.09999999999999999,10.0,40,2.3
15747,292,person,2960,501,283,1340.80243363848,137.84453644264514,296.0,36.967273655983234,1.1514153152782838,,1.0560942267709237,0.0856688152582803,0.0,0.0,0.0,0.0,0.09999999999999999,10.0,40,2.3
15757,292,person,2970,471,327,1373.4809299618623,140.57774044884616,297.0,38.02336788275416,1.237084130536564,1.0,1.0560942267709237,0.0856688152582803,0.0,0.0,0.0,0.0,0.09999999999999999,10.0,40,2.3
15767,292,person,2980,435,342,1384.307426387195,147.6847926035733,298.0,38.84392480250654,1.3345490800863407,1.0,0.8205569197523843,0.09746494954977658,-0.23553730701853937,0.011796134291496285,-0.23553730701853937,0.011796134291496285,0.09999999999999999,10.0,40,2.3
15811,294,person,3000,470,385,1402.3402799050543,134.7427458998171,300.0,39.63460990131025,1.107968650584844,,-0.9335046824484863,-0.12266961852475144,0.0,0.0,0.0,0.0,0.09999999999999999,10.0,40,2.3
15821,294,person,3010,487,325,1371.1390247241293,136.64366213800008,301.0,38.70110521886176,0.9852990320600926,1.0,-0.9335046824484863,-0.12266961852475144,0.0,0.0,0.0,0.0,0.09999999999999999,10.0,40,2.3
15831,294,person,3020,506,280,1337.905077425406,136.71860765078875,302.0,37.78184534467162,0.859413764537322,1.0,-0.9192598741901392,-0.12588526752277063,0.014244808258347064,-0.0032156489980191827,0.014244808258347064,-0.0032156489980191827,0.09999999999999999,10.0,40,2.3
15841,294,person,3030,521,250,1308.3741133870003,135.97643966962846,303.0,36.874109823957376,0.7362244657186332,1.0,-0.9077355207142475,-0.12318929881868868,0.011524353475891758,0.0026959687040819524,0.011524353475891758,0.0026959687040819524,0.09999999999999999,10.0,40,2.3
15851,294,person,3040,537,229,1282.034455473533,133.23329525026207,304.0,35.92011658851785,0.6204529381914686,1.0,-0.9539932354395262,-0.11577152752716457,-0.04625771472527873,0.0074177712915241,-0.04625771472527873,0.0074177712915241,0.09999999999999999,10.0,40,2.3
15861,294,person,3050,568,213,1255.481581218145,122.9191085848826,305.0,35.067566867512106,0.5153710535366457,1.0,-0.8525497210057438,-0.10508188465482293,0.10144351443378241,0.010689642872341643,0.10144351443378241,0.010689642872341643,0.09999999999999999,10.0,40,2.3
15871,294,person,3060,579,197,1227.0546746146915,119.79569543291602,306.0,34.3006521114783,0.42819818014758504,1.0,-0.7669147560338061,-0.08717287338906066,0.08563496497193768,0.017909011265762276,0.08563496497193768,0.017909011265762276,0.09999999999999999,10.0,40,2.3
15881,294,person,3070,582,182,1196.6306345758326,119.951383206281,307.0,33.507283068544716,0.3676175418169852,1.0,-0.793369042933584,-0.060580638330599845,-0.026454286899777912,0.02659223505846081,-0.026454286899777912,0.02659223505846081,0.09999999999999999,10.0,40,2.3
15891,294,person,3080,588,169,1164.7116691105691,118.27331948291138,308.0,32.555996200651556,0.33786784186166374,1.0,-0.9512868678931596,-0.029749699955321396,-0.15791782495957563,0.03083093837527845,-0.15791782495957563,0.03083093837527845,0.09999999999999999,10.0,40,2.3
15901,294,person,3090,595,158,1132.6062021024902,115.48490309585408,309.0,31.569144269320606,0.34014197191163537,1.0,-0.9868519313309498,0.0022741300499716233,-0.0355650634377902,0.03202383000529302,-0.0355650634377902,0.03202383000529302,0.09999999999999999,10.0,40,2.3
15911,294,person,3100,597,148,1099.7931006780436,115.28682382566146,310.0,30.563055440418367,0.34669100405459513,1.0,-1.0060888289022394,0.006549032142959765,-0.019236897571289546,0.004274902092988142,-0.019236897571289546,0.004274902092988142,0.09999999999999999,10.0,40,2.3
15921,294,person,3110,602,142,1076.5071475372335,112.64171399269384,311.0,29.616602949930616,0.3458649488038747,1.0,-0.9464524904877507,-0.0008260552507204366,0.05963633841448868,-0.007375087393680202,0.05963633841448868,-0.007375087393680202,0.09999999999999999,10.0,40,2.3
15931,294,person,3120,604,135,1047.4515008629082,111.897889246874,312.0,28.79459878887951,0.3207642150318947,1.0,-0.8220041610511046,-0.02510073377198002,0.12444832943664608,-0.024274678521259585,0.12444832943664608,-0.024274678521259585,0.09999999999999999,10.0,40,2.3
15941,294,person,3130,599,126,1007.2563174637866,116.53810600156444,313.0,27.817596486893333,0.29942644006801206,1.0,-0.9770023019861789,-0.021337774963882616,-0.15499814093507425,0.0037629588080974052,-0.15499814093507425,0.0037629588080974052,0.09999999999999999,10.0,40,2.3
15951,294,person,3140,597,121,981.7305629383246,118.83662588674753,314.0,26.83044876206937,0.29741857667966143,1.0,-0.9871477248239628,-0.002007863388350628,-0.010145422837783968,0.01932991157553199,-0.010145422837783968,0.01932991157553199,0.09999999999999999,10.0,40,2.3
15961,294,person,3150,594,116,954.1134401362508,122.18753419284356,315.0,25.85815245636082,0.3375360104431914,1.0,-0.9722963057085501,0.04011743376353,0.014851419115412767,0.042125297151880625,0.014851419115412767,0.042125297151880625,0.09999999999999999,10.0,40,2.3
15971,294,person,3160,591,110,916.9425536282396,126.13903747406296,316.0,24.942033440658655,0.40390319233977084,1.0,-0.916119015702165,0.06636718189657936,0.05617729000638505,0.026249748133049366,0.05617729000638505,0.026249748133049366,0.09999999999999999,10.0,40,2.3
15981,294,person,3170,587,105,882.98608728621,131.21019009915202,317.0,24.093968257475797,0.5007233401679335,1.0,-0.8480651831828574,0.09682014782816267,0.06805383251930763,0.03045296593158331,0.06805383251930763,0.03045296593158331,0.09999999999999999,10.0,40,2.3
15991,294,person,3180,585,102,860.5893080553383,134.1436991454916,318.0,23.121712098969592,0.6171627815182704,1.0,-0.9722561585062017,0.1164394413503369,-0.12419097532334433,0.01961929352217423,-0.12419097532334433,0.01961929352217423,0.09999999999999999,10.0,40,2.3
16001,294,person,3190,587,99,834.4186008238287,133.3455939521129,319.0,22.167876897991114,0.7448215062056145,1.0,-0.9538352009784781,0.12765872468734396,0.018420957527723658,0.011219283337007058,0.018420957527723658,0.011219283337007058,0.09999999999999999,10.0,40,2.3
16011,294,person,3200,588,95,797.3680085961156,133.91286822075614,320.0,21.18817696667694,0.8868606470454543,1.0,-0.9796999313141725,0.14203914083983982,-0.025864730335694475,0.014380416152495856,-0.025864730335694475,0.014380416152495856,0.09999999999999999,10.0,40,2.3
16021,294,person,3210,590,92,766.202185855124,133.03098419700785,321.0,20.1847691040447,1.0407988282878367,1.0,-1.0034078626322405,0.15393818124238234,-0.02370793131806792,0.011899040402542527,-0.02370793131806792,0.011899040402542527,0.09999999999999999,10.0,40,2.3
16031,294,person,3220,590,79,603.6568997230796,139.49875710295342,322.0,18.236895962621578,1.197418077296567,1.0,-1.9478731414231234,0.15661924900873037,-0.9444652787908829,0.002681067766348022,-0.9444652787908829,0.002681067766348022,0.09999999999999999,10.0,40,2.3
16037,294,person,3230,592,86,697.1463888923739,133.38003306109437,323.0,16.18085712261289,1.2910205942678468,1.0,-2.0560388400086893,0.09360251697127975,-0.1081656985855659,-0.06301673203745062,-0.1081656985855659,-0.06301673203745062,0.09999999999999999,10.0,40,2.3
16054,294,person,3270,564,88,740.5398878985594,163.866095462982,327.0,20.25091171854816,1.5411944046972161,4.0,1.017513648983818,0.06254345260734234,0.7683881222481268,-0.007764766090984351,0.7683881222481268,-0.007764766090984351,0.09999999999999999,10.0,40,2.3
16061,294,person,3280,563,79,627.2852617418981,173.80908428117365,328.0,18.139291461421074,1.6355034044718673,1.0,-2.111620257127086,0.0943089997746509,-3.129133906110904,0.03176554716730856,-3.129133906110904,0.03176554716730856,0.09999999999999999,10.0,40,2.3
16071,294,person,3290,564,71,494.52097771534864,182.6110810887176,329.0,12.28608274272785,1.764853250752269,1.0,-5.8532087186932245,0.1293498462804017,-3.7415884615661383,0.03504084650575079,-3.7415884615661383,0.03504084650575079,0.09999999999999999,10.0,40,2.3
16121,299,person,3010,781,85,520.6265580140773,-121.22849339001937,301.0,16.021550872286408,-6.7139629792967455,,-0.39849457228829266,-0.0014606971462223228,0.0,0.0,0.0,0.0,0.09999999999999999,10.0,40,2.3
16129,302,person,3050,801,103,744.456418704182,-93.89885261444388,305.0,20.526143703860146,-5.984783530327482,,-0.39849457228829266,-0.0014606971462223228,0.0,0.0,0.0,0.0,0.09999999999999999,10.0,40,2.3
16140,303,person,3080,527,139,1086.2770733342657,162.41561787554343,308.0,29.790631251556263,1.655404129772351,,-0.39849457228829266,-0.0014606971462223228,0.0,0.0,0.0,0.0,0.09999999999999999,10.0,40,2.3
16150,303,person,3090,531,135,1069.6077861774977,161.75429057285783,309.0,29.39213667926797,1.6539434326261286,1.0,-0.39849457228829266,-0.0014606971462223228,0.0,0.0,0.0,0.0,0.09999999999999999,10.0,40,2.3
16160,303,person,3100,535,131,1051.7573530005948,161.04610319126016,310.0,28.83114061134349,1.653185826390935,1.0,-0.5609960679244814,-0.0007576062351937196,-0.16250149563618876,0.0007030909110286032,-0.16250149563618876,0.0007030909110286032,0.09999999999999999,10.0,40,2.3
16170,303,person,3110,537,127,1033.2582203845263,161.71361065250008,311.0,28.232357548758007,1.653805834059708,1.0,-0.5987830625854826,0.0006200076687730149,-0.037786994661001216,0.0013776139039667346,-0.037786994661001216,0.0013776139039667346,0.09999999999999999,10.0,40,2.3
16180,303,person,3120,537,123,1014.08239971085,163.90889036114137,312.0,27.747741547377146,1.6539424287074322,1.0,-0.4846160013808607,0.00013659464772430852,0.11416706120462194,-0.0004834130210487064,0.11416706120462194,-0.0004834130210487064,0.09999999999999999,10.0,40,2.3
16190,303,person,3130,539,120,998.02321758686,164.14515113028585,313.0,27.228117824727505,1.6520595260760915,1.0,-0.5196237226496407,-0.0018829026313407216,-0.035007721268780045,-0.00201949727906503,-0.035007721268780045,-0.00201949727906503,0.09999999999999999,10.0,40,2.3
16200,303,person,3140,542,117,980.6208314893104,163.6129348293116,314.0,26.638851229225534,1.644434409996788,1.0,-0.5892665955019716,-0.0076251160793034956,-0.06964287285233084,-0.005742213447962774,-0.06964287285233084,-0.005742213447962774,0.09999999999999999,10.0,40,2.3
16210,303,person,3150,544,114,962.539061176864,163.85472568821584,315.0,26.073721961770662,1.6335366204725237,1.0,-0.5651292674548714,-0.010897789524264345,0.024137328047100226,-0.0032726734449608497,0.024137328047100226,-0.0032726734449608497,0.09999999999999999,10.0,40,2.3
16220,303,person,3160,548,112,948.7327752498916,161.82532543920289,316.0,25.602042940375323,1.6408453193920622,1.0,-0.4716790213953388,0.007308698919538559,0.09345024605953256,0.018206488443802904,0.09345024605953256,0.018206488443802904,0.09999999999999999,10.0,40,2.3
16230,303,person,3170,549,110,935.6110670311066,162.23640346094712,317.0,25.20612235769171,1.6479123685744395,1.0,-0.39592058268361185,0.007067049182377216,0.07575843871172694,-0.00024164973716134241,0.07575843871172694,-0.00024164973716134241,0.09999999999999999,10.0,40,2.3
16240,303,person,3180,551,107,914.619096821306,162.45153515967868,318.0,24.768910212566723,1.654368447278852,1.0,-0.4372121451249882,0.00645607870441256,-0.04129156244137633,-0.0006109704779646563,-0.04129156244137633,-0.0006109704779646563,0.09999999999999999,10.0,40,2.3
16250,303,person,3190,552,105,899.9931503241197,162.89981199832366,319.0,24.205131731857307,1.660272914712164,1.0,-0.5637784807094164,0.005904467433311966,-0.1265663355844282,-0.0005516112711005938,-0.1265663355844282,-0.0005516112711005938,0.09999999999999999,10.0,40,2.3
16260,303,person,3200,554,103,884.1995164143393,162.45790007632837,320.0,23.647931187601163,1.6656735674557048,1.0,-0.5572005442561405,0.005400652743540846,0.006577936453275868,-0.0005038146897711204,0.006577936453275868,-0.0005038146897711204,0.09999999999999999,10.0,40,2.3
16270,303,person,3210,555,101,868.1640724372818,162.92761950099936,321.0,23.182594741105515,1.669593854706073,1.0,-0.4653364464956482,0.003920287250368082,0.09186409776049231,-0.0014803654931727639,0.09186409776049231,-0.0014803654931727639,0.09999999999999999,10.0,40,2.3
16280,303,person,3220,557,100,859.0694717018354,161.75475180645148,322.0,22.91611574321743,1.671252456622185,1.0,-0.26647899788808616,0.0016586019161120014,0.19885744860756205,-0.0022616853342560805,0.19885744860756205,-0.0022616853342560805,0.09999999999999999,10.0,40,2.3
16290,303,person,3230,560,97,832.0375980052787,160.99838963365343,323.0,22.34181131973163,1.670532570937878,1.0,-0.574304423485799,-0.0007198856843069201,-0.30782542559771287,-0.0023784876004189215,-0.30782542559771287,-0.0023784876004189215,0.09999999999999999,10.0,40,2.3
16300,303,person,3240,561,96,822.5665530580113,160.73338617087472,324.0,21.571445132370492,1.6684388036200144,1.0,-0.7703661873611374,-0.002093767317863593,-0.19606176387533836,-0.0013738816335566728,-0.19606176387533836,-0.0013738816335566728,0.09999999999999999,10.0,40,2.3
16310,303,person,3250,562,95,812.8504036992002,160.46152459284446,325.0,20.759147182257617,1.6672237790901154,1.0,-0.8122979501128746,-0.001215024529898967,-0.04193176275173727,0.0008787427879646259,-0.04193176275173727,0.0008787427879646259,0.09999999999999999,10.0,40,2.3
