id,center,obj_name,i,f
409,"(566, 135)",person,6,4464
281,"(763, 143)",bicycle,0,4465
282,"(763, 138)",person,1,4465
360,"(708, 137)",person,2,4465
371,"(627, 112)",person,3,4465
382,"(615, 119)",bicycle,4,4465
409,"(567, 134)",person,5,4465
281,"(763, 143)",bicycle,0,4466
282,"(763, 138)",person,1,4466
360,"(708, 137)",person,2,4466
371,"(628, 112)",person,3,4466
382,"(616, 119)",bicycle,4,4466
409,"(568, 134)",person,5,4466
281,"(763, 143)",bicycle,0,4467
282,"(763, 138)",person,1,4467
360,"(708, 137)",person,2,4467
371,"(628, 112)",person,3,4467
382,"(616, 119)",bicycle,4,4467
409,"(569, 133)",person,5,4467
281,"(763, 143)",bicycle,0,4468
282,"(763, 138)",person,1,4468
360,"(708, 138)",person,2,4468
373,"(712, 138)",person,3,4468
382,"(616, 118)",bicycle,4,4468
409,"(570, 132)",person,5,4468
281,"(763, 143)",bicycle,0,4469
282,"(763, 138)",person,1,4469
360,"(708, 138)",person,2,4469
373,"(713, 138)",person,3,4469
382,"(616, 118)",bicycle,4,4469
409,"(572, 132)",person,5,4469
281,"(763, 143)",bicycle,0,4470
282,"(763, 138)",person,1,4470
360,"(708, 138)",person,2,4470
373,"(714, 138)",person,3,4470
382,"(616, 118)",bicycle,4,4470
409,"(574, 132)",person,5,4470
281,"(763, 143)",bicycle,0,4471
282,"(763, 138)",person,1,4471
360,"(708, 138)",person,2,4471
371,"(619, 112)",person,3,4471
373,"(712, 138)",person,4,4471
382,"(615, 118)",bicycle,5,4471
409,"(575, 131)",person,6,4471
281,"(763, 143)",bicycle,0,4472
282,"(763, 138)",person,1,4472
360,"(708, 138)",person,2,4472
371,"(618, 113)",person,3,4472
373,"(712, 138)",person,4,4472
382,"(616, 118)",bicycle,5,4472
409,"(577, 131)",person,6,4472
281,"(763, 143)",bicycle,0,4473
282,"(763, 138)",person,1,4473
360,"(708, 138)",person,2,4473
371,"(621, 114)",person,3,4473
373,"(712, 138)",person,4,4473
382,"(615, 118)",bicycle,5,4473
409,"(579, 130)",person,6,4473
281,"(763, 143)",bicycle,0,4474
282,"(763, 138)",person,1,4474
360,"(708, 138)",person,2,4474
371,"(619, 114)",person,3,4474
373,"(713, 138)",person,4,4474
382,"(615, 118)",bicycle,5,4474
393,"(623, 114)",person,6,4474
409,"(583, 129)",person,7,4474
281,"(763, 143)",bicycle,0,4475
282,"(763, 138)",person,1,4475
360,"(708, 138)",person,2,4475
371,"(619, 115)",person,3,4475
373,"(714, 138)",person,4,4475
382,"(615, 118)",bicycle,5,4475
393,"(623, 113)",person,6,4475
409,"(586, 130)",person,7,4475
281,"(763, 143)",bicycle,0,4476
282,"(763, 138)",person,1,4476
360,"(708, 138)",person,2,4476
373,"(714, 138)",person,3,4476
382,"(615, 118)",bicycle,4,4476
393,"(622, 113)",person,5,4476
409,"(589, 129)",person,6,4476
281,"(763, 143)",bicycle,0,4477
282,"(763, 138)",person,1,4477
360,"(708, 138)",person,2,4477
373,"(714, 138)",person,3,4477
382,"(614, 118)",bicycle,4,4477
393,"(622, 114)",person,5,4477
409,"(590, 129)",person,6,4477
281,"(763, 143)",bicycle,0,4478
282,"(763, 138)",person,1,4478
360,"(708, 138)",person,2,4478
371,"(612, 99)",person,3,4478
373,"(711, 138)",person,4,4478
382,"(615, 118)",bicycle,5,4478
393,"(622, 114)",person,6,4478
409,"(592, 129)",person,7,4478
281,"(763, 142)",bicycle,0,4479
282,"(763, 138)",person,1,4479
360,"(708, 138)",person,2,4479
371,"(612, 97)",person,3,4479
373,"(712, 138)",person,4,4479
382,"(615, 118)",bicycle,5,4479
393,"(624, 116)",person,6,4479
409,"(592, 129)",person,7,4479
281,"(763, 142)",bicycle,0,4480
282,"(763, 138)",person,1,4480
360,"(708, 138)",person,2,4480
371,"(612, 110)",person,3,4480
373,"(710, 138)",person,4,4480
382,"(610, 118)",bicycle,5,4480
393,"(624, 117)",person,6,4480
409,"(592, 129)",person,7,4480
281,"(763, 142)",bicycle,0,4481
282,"(763, 138)",person,1,4481
360,"(708, 138)",person,2,4481
371,"(609, 115)",person,3,4481
373,"(708, 138)",person,4,4481
382,"(610, 118)",bicycle,5,4481
393,"(624, 118)",person,6,4481
409,"(592, 129)",person,7,4481
281,"(763, 142)",bicycle,0,4482
282,"(763, 138)",person,1,4482
371,"(609, 117)",person,2,4482
373,"(708, 138)",person,3,4482
393,"(624, 118)",person,4,4482
409,"(595, 129)",person,5,4482
281,"(763, 143)",bicycle,0,4483
282,"(763, 138)",person,1,4483
360,"(708, 138)",person,2,4483
371,"(608, 118)",person,3,4483
373,"(708, 138)",person,4,4483
393,"(624, 118)",person,5,4483
409,"(598, 128)",person,6,4483
281,"(763, 143)",bicycle,0,4484
282,"(763, 138)",person,1,4484
360,"(708, 138)",person,2,4484
371,"(609, 118)",person,3,4484
373,"(709, 138)",person,4,4484
393,"(625, 118)",person,5,4484
409,"(599, 128)",person,6,4484
281,"(763, 143)",bicycle,0,4485
282,"(763, 138)",person,1,4485
360,"(708, 138)",person,2,4485
371,"(609, 119)",person,3,4485
373,"(709, 138)",person,4,4485
393,"(623, 118)",person,5,4485
409,"(601, 129)",person,6,4485
281,"(764, 144)",bicycle,0,4486
282,"(763, 138)",person,1,4486
360,"(708, 138)",person,2,4486
373,"(708, 137)",person,3,4486
393,"(622, 115)",person,4,4486
409,"(601, 129)",person,5,4486
281,"(764, 144)",bicycle,0,4487
282,"(764, 138)",person,1,4487
360,"(708, 138)",person,2,4487
373,"(709, 137)",person,3,4487
393,"(621, 111)",person,4,4487
409,"(604, 129)",person,5,4487
281,"(766, 144)",bicycle,0,4488
282,"(767, 138)",person,1,4488
360,"(708, 138)",person,2,4488
373,"(708, 137)",person,3,4488
393,"(621, 111)",person,4,4488
409,"(610, 129)",person,5,4488
281,"(766, 144)",bicycle,0,4489
282,"(768, 138)",person,1,4489
360,"(707, 138)",person,2,4489
373,"(710, 137)",person,3,4489
409,"(611, 129)",person,4,4489
281,"(767, 144)",bicycle,0,4490
282,"(770, 138)",person,1,4490
360,"(707, 138)",person,2,4490
373,"(711, 137)",person,3,4490
409,"(613, 129)",person,4,4490
418,"(616, 119)",bicycle,5,4490
281,"(769, 144)",bicycle,0,4491
282,"(771, 139)",person,1,4491
360,"(707, 138)",person,2,4491
373,"(713, 137)",person,3,4491
409,"(616, 129)",person,4,4491
418,"(616, 118)",bicycle,5,4491
281,"(771, 144)",bicycle,0,4492
282,"(773, 139)",person,1,4492
360,"(707, 137)",person,2,4492
373,"(715, 133)",person,3,4492
409,"(618, 129)",person,4,4492
418,"(616, 117)",bicycle,5,4492
281,"(773, 144)",bicycle,0,4493
282,"(774, 139)",person,1,4493
360,"(707, 137)",person,2,4493
373,"(717, 134)",person,3,4493
409,"(620, 129)",person,4,4493
281,"(776, 144)",bicycle,0,4494
282,"(777, 139)",person,1,4494
360,"(709, 137)",person,2,4494
373,"(714, 136)",person,3,4494
409,"(622, 129)",person,4,4494
281,"(779, 144)",bicycle,0,4495
282,"(779, 139)",person,1,4495
360,"(709, 136)",person,2,4495
373,"(713, 136)",person,3,4495
409,"(625, 129)",person,4,4495
418,"(624, 118)",bicycle,5,4495
281,"(781, 144)",bicycle,0,4496
282,"(783, 140)",person,1,4496
373,"(713, 136)",person,2,4496
409,"(628, 129)",person,3,4496
418,"(625, 119)",bicycle,4,4496
422,"(59, 475)",person,5,4496
281,"(784, 144)",bicycle,0,4497
282,"(785, 140)",person,1,4497
373,"(716, 136)",person,2,4497
409,"(631, 129)",person,3,4497
418,"(627, 119)",bicycle,4,4497
422,"(69, 476)",person,5,4497
281,"(787, 145)",bicycle,0,4498
282,"(787, 140)",person,1,4498
373,"(716, 136)",person,2,4498
409,"(634, 129)",person,3,4498
422,"(82, 476)",person,4,4498
424,"(730, 132)",person,5,4498
281,"(790, 145)",bicycle,0,4499
282,"(790, 140)",person,1,4499
360,"(703, 133)",person,2,4499
373,"(718, 137)",person,3,4499
409,"(636, 129)",person,4,4499
422,"(105, 477)",person,5,4499
424,"(732, 134)",person,6,4499
281,"(793, 145)",bicycle,0,4500
282,"(793, 141)",person,1,4500
360,"(705, 133)",person,2,4500
373,"(721, 137)",person,3,4500
409,"(638, 129)",person,4,4500
418,"(632, 119)",bicycle,5,4500
422,"(131, 477)",person,6,4500
424,"(734, 136)",person,7,4500
281,"(797, 145)",bicycle,0,4501
282,"(796, 141)",person,1,4501
360,"(709, 135)",person,2,4501
373,"(722, 135)",person,3,4501
418,"(633, 119)",bicycle,4,4501
422,"(156, 476)",person,5,4501
424,"(739, 137)",person,6,4501
281,"(801, 145)",bicycle,0,4502
282,"(800, 141)",person,1,4502
360,"(710, 134)",person,2,4502
373,"(725, 135)",person,3,4502
418,"(635, 119)",bicycle,4,4502
422,"(176, 476)",person,5,4502
424,"(742, 137)",person,6,4502
281,"(805, 146)",bicycle,0,4503
282,"(805, 141)",person,1,4503
360,"(711, 134)",person,2,4503
373,"(726, 135)",person,3,4503
418,"(636, 119)",bicycle,4,4503
422,"(192, 476)",person,5,4503
424,"(745, 136)",person,6,4503
281,"(809, 146)",bicycle,0,4504
282,"(809, 140)",person,1,4504
360,"(713, 133)",person,2,4504
373,"(728, 136)",person,3,4504
418,"(638, 120)",bicycle,4,4504
422,"(212, 477)",person,5,4504
424,"(749, 137)",person,6,4504
281,"(814, 146)",bicycle,0,4505
282,"(814, 139)",person,1,4505
360,"(715, 133)",person,2,4505
373,"(730, 136)",person,3,4505
418,"(641, 120)",bicycle,4,4505
422,"(233, 476)",person,5,4505
424,"(752, 138)",person,6,4505
281,"(818, 146)",bicycle,0,4506
282,"(818, 137)",person,1,4506
360,"(718, 133)",person,2,4506
373,"(734, 137)",person,3,4506
418,"(642, 121)",bicycle,4,4506
422,"(255, 476)",person,5,4506
424,"(754, 139)",person,6,4506
281,"(821, 147)",bicycle,0,4507
282,"(823, 136)",person,1,4507
360,"(725, 133)",person,2,4507
373,"(738, 137)",person,3,4507
422,"(274, 476)",person,4,4507
424,"(755, 140)",person,5,4507
281,"(823, 146)",bicycle,0,4508
282,"(827, 135)",person,1,4508
360,"(730, 133)",person,2,4508
373,"(741, 139)",person,3,4508
422,"(293, 472)",person,4,4508
424,"(759, 141)",person,5,4508
281,"(825, 146)",bicycle,0,4509
282,"(832, 135)",person,1,4509
360,"(733, 135)",person,2,4509
373,"(747, 140)",person,3,4509
422,"(308, 453)",person,4,4509
424,"(767, 140)",person,5,4509
281,"(826, 146)",bicycle,0,4510
282,"(837, 135)",person,1,4510
360,"(737, 135)",person,2,4510
373,"(748, 141)",person,3,4510
422,"(327, 429)",person,4,4510
424,"(772, 141)",person,5,4510
281,"(830, 146)",bicycle,0,4511
282,"(839, 135)",person,1,4511
360,"(739, 136)",person,2,4511
373,"(753, 143)",person,3,4511
422,"(342, 414)",person,4,4511
424,"(777, 143)",person,5,4511
428,"(711, 127)",bicycle,6,4511
281,"(832, 146)",bicycle,0,4512
282,"(841, 133)",person,1,4512
360,"(747, 141)",person,2,4512
373,"(756, 143)",person,3,4512
422,"(356, 404)",person,4,4512
424,"(781, 145)",person,5,4512
428,"(714, 128)",bicycle,6,4512
281,"(835, 146)",bicycle,0,4513
282,"(843, 134)",person,1,4513
360,"(754, 142)",person,2,4513
373,"(760, 143)",person,3,4513
393,"(712, 122)",person,4,4513
422,"(372, 377)",person,5,4513
424,"(786, 146)",person,6,4513
428,"(723, 129)",bicycle,7,4513
281,"(837, 146)",bicycle,0,4514
282,"(844, 134)",person,1,4514
360,"(757, 143)",person,2,4514
373,"(762, 144)",person,3,4514
393,"(715, 123)",person,4,4514
409,"(710, 136)",person,5,4514
422,"(389, 357)",person,6,4514
424,"(795, 147)",person,7,4514
428,"(727, 130)",bicycle,8,4514
281,"(839, 146)",bicycle,0,4515
360,"(758, 144)",person,1,4515
371,"(706, 131)",person,2,4515
373,"(765, 144)",person,3,4515
393,"(722, 121)",person,4,4515
409,"(715, 137)",person,5,4515
422,"(402, 344)",person,6,4515
424,"(801, 147)",person,7,4515
428,"(730, 131)",bicycle,8,4515
281,"(840, 146)",bicycle,0,4516
360,"(760, 143)",person,1,4516
371,"(714, 136)",person,2,4516
373,"(768, 143)",person,3,4516
393,"(730, 123)",person,4,4516
422,"(411, 334)",person,5,4516
424,"(806, 148)",person,6,4516
428,"(734, 131)",bicycle,7,4516
281,"(842, 146)",bicycle,0,4517
360,"(763, 143)",person,1,4517
371,"(716, 137)",person,2,4517
373,"(769, 143)",person,3,4517
393,"(738, 122)",person,4,4517
422,"(422, 312)",person,5,4517
424,"(809, 148)",person,6,4517
428,"(744, 133)",bicycle,7,4517
281,"(844, 147)",bicycle,0,4518
371,"(720, 131)",person,1,4518
373,"(771, 144)",person,2,4518
393,"(745, 121)",person,3,4518
422,"(425, 302)",person,4,4518
424,"(812, 148)",person,5,4518
428,"(749, 134)",bicycle,6,4518
371,"(723, 135)",person,0,4519
373,"(776, 145)",person,1,4519
393,"(750, 122)",person,2,4519
422,"(430, 295)",person,3,4519
424,"(818, 147)",person,4,4519
428,"(751, 133)",bicycle,5,4519
371,"(727, 138)",person,0,4520
373,"(782, 136)",person,1,4520
393,"(757, 124)",person,2,4520
422,"(436, 282)",person,3,4520
424,"(824, 147)",person,4,4520
428,"(756, 134)",bicycle,5,4520
371,"(730, 140)",person,0,4521
373,"(787, 142)",person,1,4521
393,"(765, 131)",person,2,4521
422,"(446, 270)",person,3,4521
424,"(829, 148)",person,4,4521
371,"(733, 139)",person,0,4522
373,"(790, 145)",person,1,4522
393,"(771, 134)",person,2,4522
422,"(457, 263)",person,3,4522
424,"(834, 149)",person,4,4522
371,"(737, 140)",person,0,4523
373,"(793, 146)",person,1,4523
393,"(778, 130)",person,2,4523
422,"(464, 257)",person,3,4523
424,"(836, 150)",person,4,4523
428,"(768, 134)",bicycle,5,4523
360,"(786, 146)",person,0,4524
371,"(742, 140)",person,1,4524
373,"(800, 148)",person,2,4524
393,"(784, 131)",person,3,4524
422,"(471, 244)",person,4,4524
424,"(836, 150)",person,5,4524
428,"(772, 134)",bicycle,6,4524
360,"(796, 140)",person,0,4525
371,"(748, 140)",person,1,4525
373,"(804, 148)",person,2,4525
422,"(472, 238)",person,3,4525
424,"(838, 149)",person,4,4525
433,"(204, 478)",person,5,4525
360,"(808, 145)",person,0,4526
371,"(750, 141)",person,1,4526
373,"(808, 148)",person,2,4526
409,"(755, 142)",person,3,4526
422,"(475, 234)",person,4,4526
424,"(842, 149)",person,5,4526
433,"(232, 478)",person,6,4526
360,"(813, 146)",person,0,4527
371,"(754, 142)",person,1,4527
373,"(813, 147)",person,2,4527
382,"(813, 136)",bicycle,3,4527
409,"(758, 142)",person,4,4527
422,"(477, 226)",person,5,4527
424,"(844, 149)",person,6,4527
433,"(258, 473)",person,7,4527
373,"(817, 147)",person,0,4528
382,"(821, 137)",bicycle,1,4528
409,"(763, 142)",person,2,4528
422,"(482, 217)",person,3,4528
433,"(281, 453)",person,4,4528
373,"(818, 147)",person,0,4529
382,"(825, 138)",bicycle,1,4529
393,"(834, 123)",person,2,4529
409,"(765, 139)",person,3,4529
422,"(490, 213)",person,4,4529
433,"(301, 433)",person,5,4529
435,"(726, 127)",person,6,4529
437,"(292, 477)",bicycle,7,4529
373,"(821, 148)",person,0,4530
382,"(828, 139)",bicycle,1,4530
393,"(839, 129)",person,2,4530
409,"(766, 141)",person,3,4530
422,"(495, 210)",person,4,4530
433,"(318, 417)",person,5,4530
435,"(729, 128)",person,6,4530
437,"(311, 477)",bicycle,7,4530
373,"(823, 148)",person,0,4531
393,"(841, 132)",person,1,4531
409,"(769, 142)",person,2,4531
422,"(501, 202)",person,3,4531
433,"(334, 400)",person,4,4531
435,"(737, 129)",person,5,4531
437,"(324, 469)",bicycle,6,4531
373,"(830, 147)",person,0,4532
393,"(845, 133)",person,1,4532
409,"(772, 144)",person,2,4532
422,"(502, 198)",person,3,4532
433,"(347, 387)",person,4,4532
435,"(744, 127)",person,5,4532
437,"(340, 450)",bicycle,6,4532
373,"(835, 147)",person,0,4533
409,"(778, 140)",person,1,4533
422,"(504, 195)",person,2,4533
433,"(360, 376)",person,3,4533
435,"(749, 129)",person,4,4533
437,"(355, 429)",bicycle,5,4533
373,"(837, 148)",person,0,4534
409,"(783, 142)",person,1,4534
422,"(507, 192)",person,2,4534
433,"(372, 363)",person,3,4534
435,"(754, 131)",person,4,4534
437,"(368, 407)",bicycle,5,4534
373,"(837, 150)",person,0,4535
409,"(789, 141)",person,1,4535
422,"(511, 185)",person,2,4535
433,"(383, 351)",person,3,4535
435,"(758, 133)",person,4,4535
437,"(380, 388)",bicycle,5,4535
373,"(838, 148)",person,0,4536
409,"(796, 143)",person,1,4536
422,"(518, 182)",person,2,4536
433,"(394, 338)",person,3,4536
435,"(766, 134)",person,4,4536
437,"(392, 371)",bicycle,5,4536
373,"(838, 148)",person,0,4537
409,"(797, 146)",person,1,4537
422,"(522, 181)",person,2,4537
433,"(403, 322)",person,3,4537
435,"(773, 134)",person,4,4537
437,"(402, 356)",bicycle,5,4537
373,"(840, 148)",person,0,4538
409,"(804, 147)",person,1,4538
422,"(526, 176)",person,2,4538
433,"(413, 305)",person,3,4538
435,"(777, 135)",person,4,4538
437,"(411, 341)",bicycle,5,4538
409,"(804, 147)",person,0,4539
422,"(529, 172)",person,1,4539
433,"(421, 290)",person,2,4539
435,"(782, 138)",person,3,4539
437,"(420, 327)",bicycle,4,4539
409,"(808, 147)",person,0,4540
422,"(532, 169)",person,1,4540
433,"(427, 272)",person,2,4540
435,"(791, 137)",person,3,4540
437,"(431, 314)",bicycle,4,4540
440,"(417, 318)",bicycle,5,4540
409,"(812, 148)",person,0,4541
422,"(534, 169)",person,1,4541
433,"(431, 261)",person,2,4541
435,"(798, 136)",person,3,4541
440,"(424, 306)",bicycle,4,4541
409,"(815, 145)",person,0,4542
422,"(537, 163)",person,1,4542
433,"(433, 261)",person,2,4542
435,"(803, 137)",person,3,4542
440,"(429, 294)",bicycle,4,4542
409,"(820, 145)",person,0,4543
422,"(541, 160)",person,1,4543
433,"(437, 256)",person,2,4543
435,"(807, 137)",person,3,4543
440,"(433, 285)",bicycle,4,4543
443,"(202, 478)",person,5,4543
409,"(820, 146)",person,0,4544
422,"(545, 158)",person,1,4544
433,"(441, 249)",person,2,4544
435,"(812, 137)",person,3,4544
440,"(436, 275)",bicycle,4,4544
443,"(229, 478)",person,5,4544
409,"(824, 146)",person,0,4545
422,"(548, 156)",person,1,4545
433,"(445, 240)",person,2,4545
440,"(438, 266)",bicycle,3,4545
443,"(252, 476)",person,4,4545
444,"(254, 479)",bicycle,5,4545
409,"(829, 145)",person,0,4546
422,"(551, 153)",person,1,4546
433,"(449, 230)",person,2,4546
440,"(441, 257)",bicycle,3,4546
443,"(274, 474)",person,4,4546
444,"(259, 479)",bicycle,5,4546
445,"(602, 56)",person,6,4546
446,"(268, 478)",bicycle,7,4546
409,"(835, 145)",person,0,4547
422,"(555, 151)",person,1,4547
433,"(454, 222)",person,2,4547
440,"(445, 250)",bicycle,3,4547
443,"(293, 453)",person,4,4547
445,"(602, 56)",person,5,4547
446,"(284, 478)",bicycle,6,4547
409,"(837, 145)",person,0,4548
422,"(557, 149)",person,1,4548
433,"(459, 217)",person,2,4548
440,"(449, 242)",bicycle,3,4548
443,"(312, 450)",person,4,4548
445,"(602, 56)",person,5,4548
446,"(299, 476)",bicycle,6,4548
409,"(839, 146)",person,0,4549
422,"(558, 148)",person,1,4549
433,"(463, 214)",person,2,4549
440,"(453, 235)",bicycle,3,4549
445,"(602, 55)",person,4,4549
446,"(313, 459)",bicycle,5,4549
409,"(841, 143)",person,0,4550
422,"(562, 145)",person,1,4550
433,"(470, 210)",person,2,4550
440,"(457, 228)",bicycle,3,4550
445,"(602, 55)",person,4,4550
446,"(330, 436)",bicycle,5,4550
447,"(103, 476)",person,6,4550
449,"(333, 357)",person,7,4550
409,"(842, 143)",person,0,4551
422,"(565, 143)",person,1,4551
433,"(476, 206)",person,2,4551
440,"(465, 222)",bicycle,3,4551
444,"(207, 478)",bicycle,4,4551
445,"(602, 55)",person,5,4551
446,"(338, 414)",bicycle,6,4551
447,"(134, 476)",person,7,4551
449,"(346, 330)",person,8,4551
409,"(843, 144)",person,0,4552
422,"(567, 142)",person,1,4552
433,"(481, 199)",person,2,4552
437,"(480, 216)",bicycle,3,4552
440,"(470, 216)",bicycle,4,4552
444,"(224, 477)",bicycle,5,4552
445,"(602, 55)",person,6,4552
446,"(346, 392)",bicycle,7,4552
447,"(168, 475)",person,8,4552
449,"(356, 315)",person,9,4552
409,"(844, 144)",person,0,4553
422,"(569, 139)",person,1,4553
433,"(486, 192)",person,2,4553
437,"(486, 207)",bicycle,3,4553
440,"(477, 210)",bicycle,4,4553
444,"(232, 478)",bicycle,5,4553
445,"(602, 54)",person,6,4553
446,"(357, 373)",bicycle,7,4553
447,"(200, 476)",person,8,4553
449,"(365, 305)",person,9,4553
409,"(846, 144)",person,0,4554
422,"(571, 137)",person,1,4554
433,"(491, 181)",person,2,4554
440,"(485, 205)",bicycle,3,4554
444,"(221, 477)",bicycle,4,4554
445,"(602, 55)",person,5,4554
446,"(362, 357)",bicycle,6,4554
447,"(230, 476)",person,7,4554
449,"(375, 303)",person,8,4554
422,"(573, 136)",person,0,4555
433,"(497, 175)",person,1,4555
440,"(490, 200)",bicycle,2,4555
444,"(232, 477)",bicycle,3,4555
445,"(602, 55)",person,4,4555
446,"(371, 341)",bicycle,5,4555
447,"(258, 466)",person,6,4555
449,"(384, 295)",person,7,4555
